v ATLAS
# This file was created by ATLAS version 5.14.0.R on Tue Mar 05 01:39:48 2013.
#SSF 2.0 generic
##############################################################################
#                    Copyright © 1984 - 2008                                 #
#                    Silvaco Data Systems, Inc. All rights reserved          #
#                                                                            #
# This file format and the following Key are copyright SILVACO Data Systems. #
# You may not use, this format or key without reproducing this message in    #
# full and obtaining express written permission from SILVACO Data Systems.   #
#                                                                            #
# To obtain such permission please contact: Silvaco Data Systems             #
#                                           support@silvaco.com              #
#                                                                            #
# KEY=SVC86hn7562asdx                       PROD=345                         #
##############################################################################
y 3 700 711 15
z 0 1e+041 300
f 4 gate source drain substrate 
p 15 61 2 601 20 3 602 21 4 603 22 5 604 23 502 503 
d 2.0000000e-012 0.000000000e+000 0.000000000e+000 -4.720962339e-005 0.000000000e+000 0.000000000e+000 -6.627832359e-005 5.000000000e+000 5.000000000e+000 3.160332969e-004 0.000000000e+000 0.000000000e+000 -2.025453704e-004  1.49765e-016 7.54101e-015 
d 2.6000000e-011 0.000000000e+000 0.000000000e+000 2.327792565e-006 0.000000000e+000 0.000000000e+000 6.857692804e-006 5.000000000e+000 5.000000000e+000 3.063990862e-005 0.000000000e+000 0.000000000e+000 -3.982549995e-005  0 7.54101e-015 
d 2.7000000e-011 0.000000000e+000 0.000000000e+000 2.100459328e-006 0.000000000e+000 0.000000000e+000 6.565183935e-006 5.000000000e+000 5.000000000e+000 2.936132698e-005 0.000000000e+000 0.000000000e+000 -3.802707926e-005  0 7.54101e-015 
d 2.8000000e-011 0.000000000e+000 0.000000000e+000 1.898099744e-006 0.000000000e+000 0.000000000e+000 6.314603812e-006 5.000000000e+000 5.000000000e+000 2.817585344e-005 0.000000000e+000 0.000000000e+000 -3.638873951e-005  0 7.54101e-015 
d 2.9000000e-011 0.000000000e+000 0.000000000e+000 1.718340934e-006 0.000000000e+000 0.000000000e+000 6.101494699e-006 5.000000000e+000 5.000000000e+000 2.707324100e-005 0.000000000e+000 0.000000000e+000 -3.489330907e-005  0 7.54101e-015 
d 3.0000000e-011 0.000000000e+000 0.000000000e+000 1.558868794e-006 0.000000000e+000 0.000000000e+000 5.921480117e-006 5.000000000e+000 5.000000000e+000 2.604459302e-005 0.000000000e+000 0.000000000e+000 -3.352521081e-005  0 7.54101e-015 
d 3.1000000e-011 0.000000000e+000 0.000000000e+000 1.417500454e-006 0.000000000e+000 0.000000000e+000 5.770399686e-006 5.000000000e+000 5.000000000e+000 2.508223322e-005 0.000000000e+000 0.000000000e+000 -3.227049828e-005  0 7.54101e-015 
d 3.2000000e-011 0.000000000e+000 0.000000000e+000 1.292225666e-006 0.000000000e+000 0.000000000e+000 5.644405760e-006 5.000000000e+000 5.000000000e+000 2.417950740e-005 0.000000000e+000 0.000000000e+000 -3.111673142e-005  0 7.54101e-015 
d 3.3000000e-011 0.000000000e+000 0.000000000e+000 1.181134403e-006 0.000000000e+000 0.000000000e+000 5.539764364e-006 5.000000000e+000 5.000000000e+000 2.333047842e-005 0.000000000e+000 0.000000000e+000 -3.005272556e-005  0 7.54101e-015 
d 3.4000000e-011 0.000000000e+000 0.000000000e+000 1.083126961e-006 0.000000000e+000 0.000000000e+000 5.455351210e-006 5.000000000e+000 5.000000000e+000 2.253125442e-005 0.000000000e+000 0.000000000e+000 -2.906974588e-005  0 7.54101e-015 
d 3.5000000e-011 0.000000000e+000 0.000000000e+000 9.958288551e-007 0.000000000e+000 0.000000000e+000 5.385793412e-006 5.000000000e+000 5.000000000e+000 2.177595004e-005 0.000000000e+000 0.000000000e+000 -2.815757165e-005  0 7.54101e-015 
d 3.6000000e-011 0.000000000e+000 0.000000000e+000 9.183323694e-007 0.000000000e+000 0.000000000e+000 5.329662039e-006 5.000000000e+000 5.000000000e+000 2.106129313e-005 0.000000000e+000 0.000000000e+000 -2.730929343e-005  0 7.54101e-015 
d 3.7000000e-011 0.000000000e+000 0.000000000e+000 8.494229610e-007 0.000000000e+000 0.000000000e+000 5.284859336e-006 5.000000000e+000 5.000000000e+000 2.038392064e-005 0.000000000e+000 0.000000000e+000 -2.651820376e-005  0 7.54101e-015 
d 3.8000000e-011 0.000000000e+000 0.000000000e+000 7.878714040e-007 0.000000000e+000 0.000000000e+000 5.248109726e-006 5.000000000e+000 5.000000000e+000 1.974001456e-005 0.000000000e+000 0.000000000e+000 -2.577803053e-005  0 7.54101e-015 
d 3.9000000e-011 0.000000000e+000 0.000000000e+000 7.332845042e-007 0.000000000e+000 0.000000000e+000 5.221986113e-006 5.000000000e+000 5.000000000e+000 1.912939892e-005 0.000000000e+000 0.000000000e+000 -2.508490037e-005  0 7.54101e-015 
d 4.0000000e-011 0.000000000e+000 0.000000000e+000 6.840250671e-007 0.000000000e+000 0.000000000e+000 5.199629228e-006 5.000000000e+000 5.000000000e+000 1.854656072e-005 0.000000000e+000 0.000000000e+000 -2.443247295e-005  0 7.54101e-015 
d 4.1000132e-011 0.000000000e+000 0.000000000e+000 6.402919861e-007 0.000000000e+000 0.000000000e+000 5.185468925e-006 5.000000000e+000 5.000000000e+000 1.799249075e-005 0.000000000e+000 0.000000000e+000 -2.381837144e-005  0 7.54101e-015 
d 4.2046097e-011 0.000000000e+000 0.000000000e+000 5.992526778e-007 0.000000000e+000 0.000000000e+000 5.174636929e-006 5.000000000e+000 5.000000000e+000 1.743935709e-005 0.000000000e+000 0.000000000e+000 -2.321335002e-005  0 7.54101e-015 
d 4.3144361e-011 0.000000000e+000 0.000000000e+000 5.609281263e-007 0.000000000e+000 0.000000000e+000 5.168043878e-006 5.000000000e+000 5.000000000e+000 1.688679828e-005 0.000000000e+000 0.000000000e+000 -2.261586171e-005  0 7.54101e-015 
d 4.4297538e-011 0.000000000e+000 0.000000000e+000 5.251302062e-007 0.000000000e+000 0.000000000e+000 5.164797424e-006 5.000000000e+000 5.000000000e+000 1.633583120e-005 0.000000000e+000 0.000000000e+000 -2.202584207e-005  0 7.54101e-015 
d 4.5450715e-011 0.000000000e+000 0.000000000e+000 4.927959003e-007 0.000000000e+000 0.000000000e+000 5.161814593e-006 5.000000000e+000 5.000000000e+000 1.581175535e-005 0.000000000e+000 0.000000000e+000 -2.146873568e-005  0 7.54101e-015 
d 4.6603892e-011 0.000000000e+000 0.000000000e+000 4.638875258e-007 0.000000000e+000 0.000000000e+000 5.161553613e-006 5.000000000e+000 5.000000000e+000 1.531412178e-005 0.000000000e+000 0.000000000e+000 -2.094184486e-005  0 7.54101e-015 
d 4.7798818e-011 0.000000000e+000 0.000000000e+000 4.369427933e-007 0.000000000e+000 0.000000000e+000 5.162703818e-006 5.000000000e+000 5.000000000e+000 1.482353392e-005 0.000000000e+000 0.000000000e+000 -2.042540038e-005  0 7.54101e-015 
d 4.9053491e-011 0.000000000e+000 0.000000000e+000 4.117529726e-007 0.000000000e+000 0.000000000e+000 5.166346790e-006 5.000000000e+000 5.000000000e+000 1.433499042e-005 0.000000000e+000 0.000000000e+000 -1.991309194e-005  0 7.54101e-015 
d 5.0370897e-011 0.000000000e+000 0.000000000e+000 3.878810369e-007 0.000000000e+000 0.000000000e+000 5.169086731e-006 5.000000000e+000 5.000000000e+000 1.384790956e-005 0.000000000e+000 0.000000000e+000 -1.940493654e-005  0 7.54101e-015 
d 5.1754174e-011 0.000000000e+000 0.000000000e+000 3.653266002e-007 0.000000000e+000 0.000000000e+000 5.171929263e-006 5.000000000e+000 5.000000000e+000 1.336411010e-005 0.000000000e+000 0.000000000e+000 -1.890141010e-005  0 7.54101e-015 
d 5.3206614e-011 0.000000000e+000 0.000000000e+000 3.440799734e-007 0.000000000e+000 0.000000000e+000 5.174233470e-006 5.000000000e+000 5.000000000e+000 1.288440342e-005 0.000000000e+000 0.000000000e+000 -1.840286529e-005  0 7.54101e-015 
d 5.4731676e-011 0.000000000e+000 0.000000000e+000 3.238093769e-007 0.000000000e+000 0.000000000e+000 5.174720370e-006 5.000000000e+000 5.000000000e+000 1.240927070e-005 0.000000000e+000 0.000000000e+000 -1.790956641e-005  0 7.54101e-015 
d 5.6332992e-011 0.000000000e+000 0.000000000e+000 3.050146040e-007 0.000000000e+000 0.000000000e+000 5.175918451e-006 5.000000000e+000 5.000000000e+000 1.194113034e-005 0.000000000e+000 0.000000000e+000 -1.742216367e-005  0 7.54101e-015 
d 5.8014372e-011 0.000000000e+000 0.000000000e+000 2.868553163e-007 0.000000000e+000 0.000000000e+000 5.173448991e-006 5.000000000e+000 5.000000000e+000 1.147865243e-005 0.000000000e+000 0.000000000e+000 -1.694047355e-005  0 7.54101e-015 
d 5.9779822e-011 0.000000000e+000 0.000000000e+000 2.698781802e-007 0.000000000e+000 0.000000000e+000 5.169924372e-006 5.000000000e+000 5.000000000e+000 1.102438123e-005 0.000000000e+000 0.000000000e+000 -1.646550000e-005  0 7.54101e-015 
d 6.1633545e-011 0.000000000e+000 0.000000000e+000 2.539305238e-007 0.000000000e+000 0.000000000e+000 5.164602519e-006 5.000000000e+000 5.000000000e+000 1.057900276e-005 0.000000000e+000 0.000000000e+000 -1.599753627e-005  0 7.54101e-015 
d 6.3567825e-011 0.000000000e+000 0.000000000e+000 2.387378868e-007 0.000000000e+000 0.000000000e+000 5.155631564e-006 5.000000000e+000 5.000000000e+000 1.014491370e-005 0.000000000e+000 0.000000000e+000 -1.553928393e-005  0 7.54101e-015 
d 6.5508713e-011 0.000000000e+000 0.000000000e+000 2.249250851e-007 0.000000000e+000 0.000000000e+000 5.143845827e-006 5.000000000e+000 5.000000000e+000 9.738208733e-006 0.000000000e+000 0.000000000e+000 -1.510699532e-005  0 7.54101e-015 
d 6.7455357e-011 0.000000000e+000 0.000000000e+000 2.122591319e-007 0.000000000e+000 0.000000000e+000 5.129508028e-006 5.000000000e+000 5.000000000e+000 9.356926062e-006 0.000000000e+000 0.000000000e+000 -1.469869600e-005  0 7.54101e-015 
d 6.9410315e-011 0.000000000e+000 0.000000000e+000 2.006324371e-007 0.000000000e+000 0.000000000e+000 5.112809858e-006 5.000000000e+000 5.000000000e+000 8.998710725e-006 0.000000000e+000 0.000000000e+000 -1.431215564e-005  0 7.54101e-015 
d 7.1370406e-011 0.000000000e+000 0.000000000e+000 1.899430736e-007 0.000000000e+000 0.000000000e+000 5.093924584e-006 5.000000000e+000 5.000000000e+000 8.662489297e-006 0.000000000e+000 0.000000000e+000 -1.394635894e-005  0 7.54101e-015 
d 7.3335309e-011 0.000000000e+000 0.000000000e+000 1.801054020e-007 0.000000000e+000 0.000000000e+000 5.072977384e-006 5.000000000e+000 5.000000000e+000 8.346759297e-006 0.000000000e+000 0.000000000e+000 -1.359984332e-005  0 7.54101e-015 
d 7.5305500e-011 0.000000000e+000 0.000000000e+000 1.710384080e-007 0.000000000e+000 0.000000000e+000 5.050086151e-006 5.000000000e+000 5.000000000e+000 8.050013584e-006 0.000000000e+000 0.000000000e+000 -1.327113860e-005  0 7.54101e-015 
d 7.7281712e-011 0.000000000e+000 0.000000000e+000 1.626718896e-007 0.000000000e+000 0.000000000e+000 5.025353299e-006 5.000000000e+000 5.000000000e+000 7.770832714e-006 0.000000000e+000 0.000000000e+000 -1.295885766e-005  0 7.54101e-015 
d 7.9264595e-011 0.000000000e+000 0.000000000e+000 1.549446496e-007 0.000000000e+000 0.000000000e+000 4.998871074e-006 5.000000000e+000 5.000000000e+000 7.507922310e-006 0.000000000e+000 0.000000000e+000 -1.266173713e-005  0 7.54101e-015 
d 8.1254721e-011 0.000000000e+000 0.000000000e+000 1.478033779e-007 0.000000000e+000 0.000000000e+000 4.970724477e-006 5.000000000e+000 5.000000000e+000 7.260099507e-006 0.000000000e+000 0.000000000e+000 -1.237862578e-005  0 7.54101e-015 
d 8.3252372e-011 0.000000000e+000 0.000000000e+000 1.411732448e-007 0.000000000e+000 0.000000000e+000 4.940950603e-006 5.000000000e+000 5.000000000e+000 7.026263911e-006 0.000000000e+000 0.000000000e+000 -1.210841823e-005  0 7.54101e-015 
d 8.5258023e-011 0.000000000e+000 0.000000000e+000 1.350845878e-007 0.000000000e+000 0.000000000e+000 4.909740050e-006 5.000000000e+000 5.000000000e+000 6.805503917e-006 0.000000000e+000 0.000000000e+000 -1.185034449e-005  0 7.54101e-015 
d 8.7272116e-011 0.000000000e+000 0.000000000e+000 1.294415941e-007 0.000000000e+000 0.000000000e+000 4.877069853e-006 5.000000000e+000 5.000000000e+000 6.596839281e-006 0.000000000e+000 0.000000000e+000 -1.160336668e-005  0 7.54101e-015 
d 8.9295057e-011 0.000000000e+000 0.000000000e+000 1.242124976e-007 0.000000000e+000 0.000000000e+000 4.843021777e-006 5.000000000e+000 5.000000000e+000 6.399410654e-006 0.000000000e+000 0.000000000e+000 -1.136665805e-005  0 7.54101e-015 
d 9.1328210e-011 0.000000000e+000 0.000000000e+000 1.193656686e-007 0.000000000e+000 0.000000000e+000 4.807636492e-006 5.000000000e+000 5.000000000e+000 6.212348975e-006 0.000000000e+000 0.000000000e+000 -1.113936211e-005  0 7.54101e-015 
d 9.3370928e-011 0.000000000e+000 0.000000000e+000 1.148750822e-007 0.000000000e+000 0.000000000e+000 4.770986873e-006 5.000000000e+000 5.000000000e+000 6.035021175e-006 0.000000000e+000 0.000000000e+000 -1.092088839e-005  0 7.54101e-015 
d 9.5424062e-011 0.000000000e+000 0.000000000e+000 1.107102260e-007 0.000000000e+000 0.000000000e+000 4.733114697e-006 5.000000000e+000 5.000000000e+000 5.866708248e-006 0.000000000e+000 0.000000000e+000 -1.071053856e-005  0 7.54101e-015 
d 9.7487170e-011 0.000000000e+000 0.000000000e+000 1.068508026e-007 0.000000000e+000 0.000000000e+000 4.694092355e-006 5.000000000e+000 5.000000000e+000 5.706848876e-006 0.000000000e+000 0.000000000e+000 -1.050779661e-005  0 7.54101e-015 
d 9.9560450e-011 0.000000000e+000 0.000000000e+000 1.032748539e-007 0.000000000e+000 0.000000000e+000 4.653988438e-006 5.000000000e+000 5.000000000e+000 5.554879862e-006 0.000000000e+000 0.000000000e+000 -1.031213054e-005  0 7.54101e-015 
d 1.0164407e-010 0.000000000e+000 0.000000000e+000 9.994873678e-008 0.000000000e+000 0.000000000e+000 4.612815549e-006 5.000000000e+000 5.000000000e+000 5.410253056e-006 0.000000000e+000 0.000000000e+000 -1.012301791e-005  0 7.54101e-015 
d 1.0373817e-010 0.000000000e+000 0.000000000e+000 9.687514162e-008 0.000000000e+000 0.000000000e+000 4.570662933e-006 5.000000000e+000 5.000000000e+000 5.272480612e-006 0.000000000e+000 0.000000000e+000 -9.940019243e-006  0 7.54101e-015 
d 1.0584289e-010 0.000000000e+000 0.000000000e+000 9.402110167e-008 0.000000000e+000 0.000000000e+000 4.527573229e-006 5.000000000e+000 5.000000000e+000 5.141105085e-006 0.000000000e+000 0.000000000e+000 -9.762697626e-006  0 7.54101e-015 
d 1.0795830e-010 0.000000000e+000 0.000000000e+000 9.136954921e-008 0.000000000e+000 0.000000000e+000 4.483594347e-006 5.000000000e+000 5.000000000e+000 5.015696942e-006 0.000000000e+000 0.000000000e+000 -9.590658614e-006  0 7.54101e-015 
d 1.1008450e-010 0.000000000e+000 0.000000000e+000 8.890535592e-008 0.000000000e+000 0.000000000e+000 4.438776363e-006 5.000000000e+000 5.000000000e+000 4.895858809e-006 0.000000000e+000 0.000000000e+000 -9.423537985e-006  0 7.54101e-015 
d 1.1222154e-010 0.000000000e+000 0.000000000e+000 8.661345033e-008 0.000000000e+000 0.000000000e+000 4.393169563e-006 5.000000000e+000 5.000000000e+000 4.781222643e-006 0.000000000e+000 0.000000000e+000 -9.261002555e-006  0 7.54101e-015 
d 1.1436947e-010 0.000000000e+000 0.000000000e+000 8.448007887e-008 0.000000000e+000 0.000000000e+000 4.346823210e-006 5.000000000e+000 5.000000000e+000 4.671446167e-006 0.000000000e+000 0.000000000e+000 -9.102745505e-006  0 7.54101e-015 
d 1.1652832e-010 0.000000000e+000 0.000000000e+000 8.249261479e-008 0.000000000e+000 0.000000000e+000 4.299787380e-006 5.000000000e+000 5.000000000e+000 4.566211714e-006 0.000000000e+000 0.000000000e+000 -8.948486179e-006  0 7.54101e-015 
d 1.1869867e-010 0.000000000e+000 0.000000000e+000 8.063848277e-008 0.000000000e+000 0.000000000e+000 4.252105511e-006 5.000000000e+000 5.000000000e+000 4.465191007e-006 0.000000000e+000 0.000000000e+000 -8.797930307e-006  0 7.54101e-015 
d 1.2088018e-010 0.000000000e+000 0.000000000e+000 7.890753752e-008 0.000000000e+000 0.000000000e+000 4.203825576e-006 5.000000000e+000 5.000000000e+000 4.368135266e-006 0.000000000e+000 0.000000000e+000 -8.650862003e-006  0 7.54101e-015 
d 1.2307257e-010 0.000000000e+000 0.000000000e+000 7.728909321e-008 0.000000000e+000 0.000000000e+000 4.155023962e-006 5.000000000e+000 5.000000000e+000 4.274787201e-006 0.000000000e+000 0.000000000e+000 -8.507084714e-006  0 7.54101e-015 
d 1.2527581e-010 0.000000000e+000 0.000000000e+000 7.577603250e-008 0.000000000e+000 0.000000000e+000 4.105685332e-006 5.000000000e+000 5.000000000e+000 4.184948171e-006 0.000000000e+000 0.000000000e+000 -8.366393214e-006  0 7.54101e-015 
d 1.2748988e-010 0.000000000e+000 0.000000000e+000 7.435720314e-008 0.000000000e+000 0.000000000e+000 4.055885668e-006 5.000000000e+000 5.000000000e+000 4.098375080e-006 0.000000000e+000 0.000000000e+000 -8.228607352e-006  0 7.54101e-015 
d 1.2971533e-010 0.000000000e+000 0.000000000e+000 7.302399428e-008 0.000000000e+000 0.000000000e+000 4.005684886e-006 5.000000000e+000 5.000000000e+000 4.014826826e-006 0.000000000e+000 0.000000000e+000 -8.093530864e-006  0 7.54101e-015 
d 1.3195275e-010 0.000000000e+000 0.000000000e+000 7.176993238e-008 0.000000000e+000 0.000000000e+000 3.955128047e-006 5.000000000e+000 5.000000000e+000 3.934094590e-006 0.000000000e+000 0.000000000e+000 -7.960978850e-006  0 7.54101e-015 
d 1.3420111e-010 0.000000000e+000 0.000000000e+000 7.058660303e-008 0.000000000e+000 0.000000000e+000 3.904255143e-006 5.000000000e+000 5.000000000e+000 3.856037647e-006 0.000000000e+000 0.000000000e+000 -7.830870114e-006  0 7.54101e-015 
d 1.3645998e-010 0.000000000e+000 0.000000000e+000 6.947067735e-008 0.000000000e+000 0.000000000e+000 3.853115104e-006 5.000000000e+000 5.000000000e+000 3.780512212e-006 0.000000000e+000 0.000000000e+000 -7.703097960e-006  0 7.54101e-015 
d 1.3873047e-010 0.000000000e+000 0.000000000e+000 6.841526181e-008 0.000000000e+000 0.000000000e+000 3.801739889e-006 5.000000000e+000 5.000000000e+000 3.707328827e-006 0.000000000e+000 0.000000000e+000 -7.577483722e-006  0 7.54101e-015 
d 1.4101306e-010 0.000000000e+000 0.000000000e+000 6.741464455e-008 0.000000000e+000 0.000000000e+000 3.750154372e-006 5.000000000e+000 5.000000000e+000 3.636325705e-006 0.000000000e+000 0.000000000e+000 -7.453899041e-006  0 7.54101e-015 
d 1.4330581e-010 0.000000000e+000 0.000000000e+000 6.646393716e-008 0.000000000e+000 0.000000000e+000 3.698441957e-006 5.000000000e+000 5.000000000e+000 3.567435640e-006 0.000000000e+000 0.000000000e+000 -7.332346358e-006  0 7.54101e-015 
d 1.4560987e-010 0.000000000e+000 0.000000000e+000 6.555998892e-008 0.000000000e+000 0.000000000e+000 3.646622878e-006 5.000000000e+000 5.000000000e+000 3.500497258e-006 0.000000000e+000 0.000000000e+000 -7.212677988e-006  0 7.54101e-015 
d 1.4792384e-010 0.000000000e+000 0.000000000e+000 6.469401514e-008 0.000000000e+000 0.000000000e+000 3.594755021e-006 5.000000000e+000 5.000000000e+000 3.435432422e-006 0.000000000e+000 0.000000000e+000 -7.094881586e-006  0 7.54101e-015 
d 1.5024830e-010 0.000000000e+000 0.000000000e+000 6.386697993e-008 0.000000000e+000 0.000000000e+000 3.542852484e-006 5.000000000e+000 5.000000000e+000 3.372119987e-006 0.000000000e+000 0.000000000e+000 -6.978855131e-006  0 7.54101e-015 
d 1.5258269e-010 0.000000000e+000 0.000000000e+000 6.307406146e-008 0.000000000e+000 0.000000000e+000 3.490993293e-006 5.000000000e+000 5.000000000e+000 3.310470900e-006 0.000000000e+000 0.000000000e+000 -6.864556617e-006  0 7.54101e-015 
d 1.5492656e-010 0.000000000e+000 0.000000000e+000 6.231042508e-008 0.000000000e+000 0.000000000e+000 3.439227433e-006 5.000000000e+000 5.000000000e+000 3.250406207e-006 0.000000000e+000 0.000000000e+000 -6.751944069e-006  0 7.54101e-015 
